t	N	x	E	sin(t)
8.800088e+02	1.000006e+00	4.979858e-01	5.351326e+00	-7.788980e-01
8.900089e+02	9.999978e-01	5.002265e-01	5.302210e+00	3.593345e-01
9.000090e+02	9.999933e-01	5.022760e-01	5.236342e+00	1.571433e-01
9.100091e+02	9.999955e-01	4.972224e-01	5.158482e+00	-6.312389e-01
9.200092e+02	1.000003e+00	5.015081e-01	5.077287e+00	9.350860e-01
9.300093e+02	1.000010e+00	5.001614e-01	5.006367e+00	-9.867356e-01
9.400094e+02	1.000011e+00	4.975893e-01	4.958775e+00	7.722575e-01
9.500095e+02	1.000005e+00	5.054532e-01	4.942031e+00	-3.494976e-01
9.600096e+02	9.999972e-01	4.918342e-01	4.955457e+00	-1.675237e-01
9.700097e+02	9.999930e-01	5.100304e-01	4.991206e+00	6.393629e-01
9.800098e+02	9.999963e-01	4.887589e-01	5.040104e+00	-9.387626e-01
9.900099e+02	1.000004e+00	5.108015e-01	5.095839e+00	9.849733e-01
