t	N	x	E	sin(t)
1.107000e-02	1.000001e+00	5.000009e-01	7.885331e+01	0.000000e+00
1.148000e-02	1.000001e+00	5.000011e-01	7.885332e+01	0.000000e+00
1.189000e-02	1.000002e+00	5.000013e-01	7.885333e+01	0.000000e+00
1.230000e-02	1.000002e+00	5.000015e-01	7.885334e+01	0.000000e+00
1.271000e-02	1.000002e+00	5.000018e-01	7.885335e+01	0.000000e+00
1.312000e-02	1.000002e+00	5.000020e-01	7.885336e+01	0.000000e+00
1.353000e-02	1.000003e+00	5.000023e-01	7.885337e+01	0.000000e+00
1.394000e-02	1.000003e+00	5.000025e-01	7.885338e+01	0.000000e+00
1.435000e-02	1.000003e+00	5.000028e-01	7.885339e+01	0.000000e+00
1.476000e-02	1.000003e+00	5.000030e-01	7.885340e+01	0.000000e+00
1.517000e-02	1.000004e+00	5.000033e-01	7.885342e+01	0.000000e+00
1.558000e-02	1.000004e+00	5.000035e-01	7.885343e+01	0.000000e+00
1.599000e-02	1.000004e+00	5.000038e-01	7.885344e+01	0.000000e+00
1.640000e-02	1.000005e+00	5.000041e-01	7.885345e+01	0.000000e+00
1.681000e-02	1.000005e+00	5.000043e-01	7.885346e+01	0.000000e+00
1.722000e-02	1.000005e+00	5.000046e-01	7.885347e+01	0.000000e+00
1.763000e-02	1.000005e+00	5.000049e-01	7.885349e+01	0.000000e+00
1.804000e-02	1.000006e+00	5.000051e-01	7.885350e+01	0.000000e+00
1.845000e-02	1.000006e+00	5.000054e-01	7.885351e+01	0.000000e+00
1.886000e-02	1.000006e+00	5.000057e-01	7.885352e+01	0.000000e+00
1.927000e-02	1.000007e+00	5.000059e-01	7.885353e+01	0.000000e+00
1.968000e-02	1.000007e+00	5.000062e-01	7.885355e+01	0.000000e+00
2.009000e-02	1.000007e+00	5.000065e-01	7.885356e+01	0.000000e+00
2.050000e-02	1.000008e+00	5.000068e-01	7.885357e+01	0.000000e+00
2.091000e-02	1.000008e+00	5.000070e-01	7.885358e+01	0.000000e+00
2.132000e-02	1.000008e+00	5.000073e-01	7.885359e+01	0.000000e+00
2.173000e-02	1.000008e+00	5.000076e-01	7.885360e+01	0.000000e+00
2.214000e-02	1.000009e+00	5.000078e-01	7.885362e+01	0.000000e+00
2.255000e-02	1.000009e+00	5.000081e-01	7.885363e+01	0.000000e+00
2.296000e-02	1.000009e+00	5.000083e-01	7.885364e+01	0.000000e+00
2.337000e-02	1.000010e+00	5.000086e-01	7.885365e+01	0.000000e+00
2.378000e-02	1.000010e+00	5.000089e-01	7.885366e+01	0.000000e+00
2.419000e-02	1.000010e+00	5.000091e-01	7.885367e+01	0.000000e+00
2.460000e-02	1.000011e+00	5.000093e-01	7.885368e+01	0.000000e+00
2.501000e-02	1.000011e+00	5.000096e-01	7.885369e+01	0.000000e+00
2.542000e-02	1.000011e+00	5.000098e-01	7.885370e+01	0.000000e+00
2.583000e-02	1.000011e+00	5.000101e-01	7.885372e+01	0.000000e+00
2.624000e-02	1.000012e+00	5.000103e-01	7.885373e+01	0.000000e+00
2.665000e-02	1.000012e+00	5.000105e-01	7.885374e+01	0.000000e+00
2.706000e-02	1.000012e+00	5.000107e-01	7.885375e+01	0.000000e+00
2.747000e-02	1.000012e+00	5.000109e-01	7.885375e+01	0.000000e+00
2.788000e-02	1.000013e+00	5.000112e-01	7.885376e+01	0.000000e+00
2.829000e-02	1.000013e+00	5.000114e-01	7.885377e+01	0.000000e+00
2.870000e-02	1.000013e+00	5.000115e-01	7.885378e+01	0.000000e+00
2.911000e-02	1.000013e+00	5.000117e-01	7.885379e+01	0.000000e+00
2.952000e-02	1.000014e+00	5.000119e-01	7.885380e+01	0.000000e+00
2.993000e-02	1.000014e+00	5.000121e-01	7.885381e+01	0.000000e+00
3.034000e-02	1.000014e+00	5.000123e-01	7.885382e+01	0.000000e+00
3.075000e-02	1.000014e+00	5.000124e-01	7.885382e+01	0.000000e+00
3.116000e-02	1.000014e+00	5.000126e-01	7.885383e+01	0.000000e+00
3.157000e-02	1.000014e+00	5.000127e-01	7.885384e+01	0.000000e+00
3.198000e-02	1.000015e+00	5.000129e-01	7.885384e+01	0.000000e+00
3.239000e-02	1.000015e+00	5.000130e-01	7.885385e+01	0.000000e+00
3.280000e-02	1.000015e+00	5.000131e-01	7.885386e+01	0.000000e+00
3.321000e-02	1.000015e+00	5.000132e-01	7.885386e+01	0.000000e+00
3.362000e-02	1.000015e+00	5.000133e-01	7.885387e+01	0.000000e+00
3.403000e-02	1.000015e+00	5.000134e-01	7.885387e+01	0.000000e+00
3.444000e-02	1.000016e+00	5.000135e-01	7.885388e+01	0.000000e+00
3.485000e-02	1.000016e+00	5.000136e-01	7.885388e+01	0.000000e+00
3.526000e-02	1.000016e+00	5.000137e-01	7.885389e+01	0.000000e+00
3.567000e-02	1.000016e+00	5.000137e-01	7.885389e+01	0.000000e+00
3.608000e-02	1.000016e+00	5.000138e-01	7.885389e+01	0.000000e+00
3.649000e-02	1.000016e+00	5.000138e-01	7.885390e+01	0.000000e+00
3.690000e-02	1.000016e+00	5.000139e-01	7.885390e+01	0.000000e+00
3.731000e-02	1.000016e+00	5.000139e-01	7.885390e+01	0.000000e+00
3.772000e-02	1.000016e+00	5.000139e-01	7.885390e+01	0.000000e+00
3.813000e-02	1.000016e+00	5.000139e-01	7.885391e+01	0.000000e+00
3.854000e-02	1.000016e+00	5.000139e-01	7.885391e+01	0.000000e+00
3.895000e-02	1.000016e+00	5.000139e-01	7.885391e+01	0.000000e+00
3.936000e-02	1.000016e+00	5.000139e-01	7.885391e+01	0.000000e+00
3.977000e-02	1.000016e+00	5.000139e-01	7.885391e+01	0.000000e+00
